"PCTCD","DistLD","DistCD","Age.Group","gender","IND_ABSENTEE","CDE_PARTY","n"
"PN0068",8,4,"35-44","F","N","DEM",4
"PN0068",8,4,"35-44","F","N","OTH",8
"PN0068",8,4,"35-44","F","N","REP",1
"PN0068",8,4,"35-44","F","Y","DEM",14
"PN0068",8,4,"35-44","F","Y","GRN",1
"PN0068",8,4,"35-44","F","Y","OTH",15
"PN0068",8,4,"35-44","F","Y","REP",7
"PN0068",8,4,"35-44","M","N","DEM",3
"PN0068",8,4,"35-44","M","N","OTH",12
"PN0068",8,4,"35-44","M","N","REP",5
"PN0068",8,4,"35-44","M","Y","DEM",10
"PN0068",8,4,"35-44","M","Y","LBT",1
"PN0068",8,4,"35-44","M","Y","OTH",10
"PN0068",8,4,"35-44","M","Y","REP",9
"PN0068",8,4,"35-44","U","N","DEM",1
"PN0068",8,4,"35-44","U","N","OTH",1
"PN0068",8,4,"35-44","U","N","REP",1
"PN0068",8,4,"35-44","U","Y","DEM",3
"PN0068",8,4,"35-44","U","Y","OTH",3
"PN0068",8,4,"45-54","F","N","DEM",3
"PN0068",8,4,"45-54","F","N","OTH",3
"PN0068",8,4,"45-54","F","N","REP",3
"PN0068",8,4,"45-54","F","Y","DEM",9
"PN0068",8,4,"45-54","F","Y","OTH",7
"PN0068",8,4,"45-54","F","Y","REP",3
"PN0068",8,4,"45-54","M","N","DEM",4
"PN0068",8,4,"45-54","M","N","OTH",2
"PN0068",8,4,"45-54","M","N","REP",8
"PN0068",8,4,"45-54","M","Y","DEM",10
"PN0068",8,4,"45-54","M","Y","OTH",4
"PN0068",8,4,"45-54","M","Y","REP",8
"PN0068",8,4,"45-54","U","N","DEM",2
"PN0068",8,4,"45-54","U","N","REP",1
"PN0068",8,4,"45-54","U","Y","DEM",3
"PN0068",8,4,"45-54","U","Y","OTH",1
"PN0068",8,4,"45-54","U","Y","REP",2
"PN0068",8,4,"55-64","F","N","DEM",1
"PN0068",8,4,"55-64","F","N","REP",3
"PN0068",8,4,"55-64","F","Y","DEM",4
"PN0068",8,4,"55-64","F","Y","OTH",5
"PN0068",8,4,"55-64","F","Y","REP",1
"PN0068",8,4,"55-64","M","N","DEM",1
"PN0068",8,4,"55-64","M","N","OTH",7
"PN0068",8,4,"55-64","M","N","REP",3
"PN0068",8,4,"55-64","M","Y","DEM",3
"PN0068",8,4,"55-64","M","Y","OTH",2
"PN0068",8,4,"55-64","M","Y","REP",5
"PN0068",8,4,"55-64","U","N","DEM",1
"PN0068",8,4,"55-64","U","Y","DEM",1
"PN0068",8,4,"55-64","U","Y","OTH",1
"PN0068",8,4,"55-64","U","Y","REP",1
"PN0068",8,4,"65-74","F","N","DEM",4
"PN0068",8,4,"65-74","F","N","OTH",1
"PN0068",8,4,"65-74","F","Y","DEM",7
"PN0068",8,4,"65-74","F","Y","OTH",3
"PN0068",8,4,"65-74","F","Y","REP",5
"PN0068",8,4,"65-74","M","N","DEM",1
"PN0068",8,4,"65-74","M","N","OTH",1
"PN0068",8,4,"65-74","M","N","REP",1
"PN0068",8,4,"65-74","M","Y","DEM",2
"PN0068",8,4,"65-74","M","Y","GRN",1
"PN0068",8,4,"65-74","M","Y","OTH",3
"PN0068",8,4,"65-74","M","Y","REP",3
"PN0068",8,4,"65-74","U","Y","DEM",7
"PN0068",8,4,"65-74","U","Y","REP",1
"PN0068",8,4,"75-84","F","N","DEM",1
"PN0068",8,4,"75-84","F","Y","DEM",1
"PN0068",8,4,"75-84","F","Y","OTH",2
"PN0068",8,4,"75-84","F","Y","REP",2
"PN0068",8,4,"75-84","M","N","DEM",2
"PN0068",8,4,"75-84","M","N","OTH",1
"PN0068",8,4,"75-84","M","Y","DEM",4
"PN0068",8,4,"75-84","M","Y","REP",2
"PN0068",8,4,"Over 85","F","N","OTH",1
"PN0068",8,4,"Over 85","F","Y","DEM",1
"PN0068",8,4,"Over 85","F","Y","OTH",1
"PN0068",8,4,"Over 85","M","Y","OTH",1
"PN0068",8,4,"Over 85","U","Y","REP",1
"PN0069",8,4,"18-34","F","N","DEM",6
"PN0069",8,4,"18-34","F","N","OTH",10
"PN0069",8,4,"18-34","F","N","REP",1
"PN0069",8,4,"18-34","F","Y","DEM",13
"PN0069",8,4,"18-34","F","Y","LBT",1
"PN0069",8,4,"18-34","F","Y","OTH",20
"PN0069",8,4,"18-34","F","Y","REP",6
"PN0069",8,4,"18-34","M","N","DEM",4
"PN0069",8,4,"18-34","M","N","OTH",12
"PN0069",8,4,"18-34","M","N","REP",2
"PN0069",8,4,"18-34","M","Y","DEM",12
"PN0069",8,4,"18-34","M","Y","GRN",1
"PN0069",8,4,"18-34","M","Y","OTH",6
"PN0069",8,4,"18-34","M","Y","REP",7
"PN0069",8,4,"18-34","U","N","DEM",1
"PN0069",8,4,"18-34","U","N","OTH",1
"PN0069",8,4,"18-34","U","Y","DEM",2
"PN0069",8,4,"18-34","U","Y","OTH",2
"PN0069",8,4,"18-34","U","Y","REP",1
"PN0069",8,4,"35-44","F","N","OTH",5
"PN0069",8,4,"35-44","F","N","REP",2
"PN0069",8,4,"35-44","F","Y","DEM",9
"PN0069",8,4,"35-44","F","Y","OTH",6
"PN0069",8,4,"35-44","F","Y","REP",3
"PN0069",8,4,"35-44","M","N","DEM",3
"PN0069",8,4,"35-44","M","N","OTH",2
"PN0069",8,4,"35-44","M","N","REP",6
"PN0069",8,4,"35-44","M","Y","DEM",6
"PN0069",8,4,"35-44","M","Y","OTH",4
"PN0069",8,4,"35-44","M","Y","REP",1
"PN0069",8,4,"35-44","U","N","OTH",1
"PN0069",8,4,"35-44","U","Y","DEM",3
"PN0069",8,4,"45-54","F","N","DEM",2
"PN0069",8,4,"45-54","F","N","OTH",3
"PN0069",8,4,"45-54","F","Y","DEM",9
"PN0069",8,4,"45-54","F","Y","REP",4
"PN0069",8,4,"45-54","M","N","DEM",1
"PN0069",8,4,"45-54","M","N","OTH",3
"PN0069",8,4,"45-54","M","N","REP",2
"PN0069",8,4,"45-54","M","Y","DEM",9
"PN0069",8,4,"45-54","M","Y","OTH",1
"PN0069",8,4,"45-54","M","Y","REP",2
"PN0069",8,4,"45-54","U","N","DEM",1
"PN0069",8,4,"45-54","U","N","OTH",1
"PN0069",8,4,"45-54","U","N","REP",1
"PN0069",8,4,"45-54","U","Y","DEM",3
"PN0069",8,4,"45-54","U","Y","LBT",1
"PN0069",8,4,"45-54","U","Y","OTH",3
"PN0069",8,4,"55-64","F","N","DEM",7
"PN0069",8,4,"55-64","F","N","REP",3
"PN0069",8,4,"55-64","F","Y","DEM",4
"PN0069",8,4,"55-64","F","Y","OTH",2
"PN0069",8,4,"55-64","F","Y","REP",5
"PN0069",8,4,"55-64","M","N","DEM",2
"PN0069",8,4,"55-64","M","N","OTH",5
"PN0069",8,4,"55-64","M","N","REP",2
"PN0069",8,4,"55-64","M","Y","DEM",9
"PN0069",8,4,"55-64","M","Y","OTH",7
"PN0069",8,4,"55-64","M","Y","REP",2
"PN0069",8,4,"55-64","U","N","OTH",2
"PN0069",8,4,"55-64","U","Y","DEM",2
"PN0069",8,4,"65-74","F","N","REP",1
"PN0069",8,4,"65-74","F","Y","REP",2
"PN0069",8,4,"65-74","M","N","DEM",1
"PN0069",8,4,"65-74","M","N","OTH",2
"PN0069",8,4,"65-74","M","Y","DEM",4
"PN0069",8,4,"65-74","M","Y","LBT",1
"PN0069",8,4,"65-74","M","Y","OTH",2
"PN0069",8,4,"65-74","U","N","OTH",2
"PN0069",8,4,"65-74","U","Y","OTH",2
"PN0069",8,4,"75-84","F","N","DEM",1
"PN0069",8,4,"75-84","F","N","REP",1
"PN0069",8,4,"75-84","F","Y","DEM",2
"PN0069",8,4,"75-84","F","Y","REP",2
"PN0069",8,4,"75-84","M","N","DEM",1
"PN0069",8,4,"75-84","M","N","OTH",1
"PN0069",8,4,"75-84","M","Y","DEM",2
"PN0069",8,4,"75-84","U","N","DEM",1
"PN0069",8,4,"75-84","U","Y","DEM",1
"PN0069",8,4,"75-84","U","Y","OTH",1
"PN0069",8,4,"Over 85","M","N","DEM",2
"PN0069",8,4,"Over 85","M","Y","REP",1
"PN0070",8,4,"18-34","F","N","DEM",12
"PN0070",8,4,"18-34","F","N","OTH",21
"PN0070",8,4,"18-34","F","N","REP",7
"PN0070",8,4,"18-34","F","Y","DEM",13
"PN0070",8,4,"18-34","F","Y","LBT",1
"PN0070",8,4,"18-34","F","Y","OTH",20
"PN0070",8,4,"18-34","F","Y","REP",7
"PN0070",8,4,"18-34","M","N","DEM",6
"PN0070",8,4,"18-34","M","N","GRN",1
"PN0070",8,4,"18-34","M","N","LBT",1
"PN0070",8,4,"18-34","M","N","OTH",19
"PN0070",8,4,"18-34","M","N","REP",8
"PN0070",8,4,"18-34","M","Y","DEM",17
"PN0070",8,4,"18-34","M","Y","LBT",1
"PN0070",8,4,"18-34","M","Y","OTH",23
"PN0070",8,4,"18-34","M","Y","REP",9
"PN0070",8,4,"18-34","U","N","DEM",2
"PN0070",8,4,"18-34","U","N","OTH",3
"PN0070",8,4,"18-34","U","Y","DEM",4
"PN0070",8,4,"18-34","U","Y","OTH",4
"PN0070",8,4,"18-34","U","Y","REP",2
"PN0070",8,4,"35-44","F","N","DEM",4
"PN0070",8,4,"35-44","F","N","OTH",5
"PN0070",8,4,"35-44","F","N","REP",2
"PN0070",8,4,"35-44","F","Y","DEM",14
"PN0070",8,4,"35-44","F","Y","OTH",14
"PN0070",8,4,"35-44","F","Y","REP",9
"PN0070",8,4,"35-44","M","N","DEM",4
"PN0070",8,4,"35-44","M","N","OTH",15
"PN0070",8,4,"35-44","M","N","REP",2
"PN0070",8,4,"35-44","M","Y","DEM",9
"PN0070",8,4,"35-44","M","Y","OTH",14
"PN0070",8,4,"35-44","M","Y","REP",6
"PN0070",8,4,"35-44","U","N","DEM",1
"PN0070",8,4,"35-44","U","N","OTH",1
"PN0070",8,4,"35-44","U","Y","DEM",2
"PN0070",8,4,"35-44","U","Y","OTH",1
"PN0070",8,4,"35-44","U","Y","REP",1
"PN0070",8,4,"45-54","F","N","DEM",6
"PN0070",8,4,"45-54","F","N","OTH",8
"PN0070",8,4,"45-54","F","N","REP",1
"PN0070",8,4,"45-54","F","Y","DEM",9
"PN0070",8,4,"45-54","F","Y","OTH",6
"PN0070",8,4,"45-54","F","Y","REP",5
"PN0070",8,4,"45-54","M","N","DEM",6
"PN0070",8,4,"45-54","M","N","OTH",5
"PN0070",8,4,"45-54","M","N","REP",4
"PN0070",8,4,"45-54","M","Y","DEM",5
"PN0070",8,4,"45-54","M","Y","OTH",5
"PN0070",8,4,"45-54","M","Y","REP",4
"PN0070",8,4,"45-54","U","Y","OTH",1
"PN0070",8,4,"45-54","U","Y","REP",1
"PN0070",8,4,"55-64","F","N","DEM",5
"PN0070",8,4,"55-64","F","N","OTH",3
"PN0070",8,4,"55-64","F","N","REP",2
"PN0070",8,4,"55-64","F","Y","DEM",5
"PN0070",8,4,"55-64","F","Y","OTH",1
"PN0070",8,4,"55-64","F","Y","REP",4
"PN0070",8,4,"55-64","M","N","DEM",2
"PN0070",8,4,"55-64","M","N","OTH",3
"PN0070",8,4,"55-64","M","N","REP",4
"PN0070",8,4,"55-64","M","Y","DEM",2
"PN0070",8,4,"55-64","M","Y","OTH",4
"PN0070",8,4,"55-64","M","Y","REP",2
"PN0070",8,4,"55-64","U","N","OTH",2
"PN0070",8,4,"55-64","U","Y","OTH",1
"PN0070",8,4,"65-74","F","N","OTH",1
"PN0070",8,4,"65-74","F","Y","DEM",4
"PN0070",8,4,"65-74","F","Y","OTH",2
"PN0070",8,4,"65-74","F","Y","REP",1
"PN0070",8,4,"65-74","M","N","DEM",3
"PN0070",8,4,"65-74","M","Y","OTH",2
"PN0070",8,4,"65-74","M","Y","REP",3
"PN0070",8,4,"65-74","U","Y","DEM",1
"PN0070",8,4,"75-84","F","N","DEM",1
"PN0070",8,4,"75-84","F","N","OTH",1
"PN0070",8,4,"75-84","F","Y","DEM",1
"PN0070",8,4,"75-84","F","Y","OTH",1
"PN0070",8,4,"75-84","M","N","OTH",1
"PN0070",8,4,"75-84","M","Y","DEM",1
"PN0070",8,4,"75-84","M","Y","REP",1
"PN0070",8,4,"75-84","U","Y","REP",1
"PN0070",8,4,"Over 85","F","Y","DEM",1
"PN0070",8,4,"Over 85","M","Y","DEM",1
"PN0071",16,4,"18-34","F","N","DEM",7
"PN0071",16,4,"18-34","F","N","OTH",9
"PN0071",16,4,"18-34","F","N","REP",2
"PN0071",16,4,"18-34","F","Y","DEM",13
"PN0071",16,4,"18-34","F","Y","OTH",9
"PN0071",16,4,"18-34","F","Y","REP",5
"PN0071",16,4,"18-34","M","N","DEM",1
"PN0071",16,4,"18-34","M","N","LBT",1
"PN0071",16,4,"18-34","M","N","OTH",18
"PN0071",16,4,"18-34","M","N","REP",5
"PN0071",16,4,"18-34","M","Y","DEM",11
"PN0071",16,4,"18-34","M","Y","OTH",10
"PN0071",16,4,"18-34","M","Y","REP",8
"PN0071",16,4,"18-34","U","N","DEM",1
"PN0071",16,4,"18-34","U","N","OTH",2
"PN0071",16,4,"18-34","U","N","REP",2
"PN0071",16,4,"18-34","U","Y","DEM",1
"PN0071",16,4,"18-34","U","Y","OTH",4
"PN0071",16,4,"35-44","F","N","DEM",5
"PN0071",16,4,"35-44","F","N","OTH",3
"PN0071",16,4,"35-44","F","N","REP",4
"PN0071",16,4,"35-44","F","Y","DEM",17
"PN0071",16,4,"35-44","F","Y","OTH",8
"PN0071",16,4,"35-44","F","Y","REP",5
"PN0071",16,4,"35-44","M","N","DEM",1
"PN0071",16,4,"35-44","M","N","OTH",8
"PN0071",16,4,"35-44","M","N","REP",5
"PN0071",16,4,"35-44","M","Y","DEM",2
"PN0071",16,4,"35-44","M","Y","OTH",7
"PN0071",16,4,"35-44","M","Y","REP",7
"PN0071",16,4,"35-44","U","N","DEM",1
"PN0071",16,4,"35-44","U","N","OTH",1
"PN0071",16,4,"35-44","U","Y","DEM",1
"PN0071",16,4,"35-44","U","Y","REP",2
"PN0071",16,4,"45-54","F","N","DEM",6
"PN0071",16,4,"45-54","F","N","OTH",1
"PN0071",16,4,"45-54","F","N","REP",2
"PN0071",16,4,"45-54","F","Y","DEM",9
"PN0071",16,4,"45-54","F","Y","OTH",5
"PN0071",16,4,"45-54","F","Y","REP",4
"PN0071",16,4,"45-54","M","N","DEM",7
"PN0071",16,4,"45-54","M","N","OTH",7
"PN0071",16,4,"45-54","M","N","REP",4
"PN0071",16,4,"45-54","M","Y","DEM",6
"PN0071",16,4,"45-54","M","Y","OTH",4
"PN0071",16,4,"45-54","M","Y","REP",3
"PN0071",16,4,"45-54","U","N","OTH",1
"PN0071",16,4,"45-54","U","Y","DEM",1
"PN0071",16,4,"55-64","F","N","REP",2
"PN0071",16,4,"55-64","F","Y","DEM",2
"PN0071",16,4,"55-64","F","Y","REP",2
"PN0071",16,4,"55-64","M","N","DEM",1
"PN0071",16,4,"55-64","M","N","OTH",4
"PN0071",16,4,"55-64","M","Y","DEM",4
"PN0071",16,4,"55-64","M","Y","OTH",2
"PN0071",16,4,"55-64","M","Y","REP",1
"PN0071",16,4,"55-64","U","N","REP",2
"PN0071",16,4,"55-64","U","Y","DEM",1
"PN0071",16,4,"55-64","U","Y","REP",1
"PN0071",16,4,"65-74","F","N","DEM",1
"PN0071",16,4,"65-74","F","Y","DEM",3
"PN0071",16,4,"65-74","F","Y","REP",1
"PN0071",16,4,"65-74","M","N","DEM",1
"PN0071",16,4,"65-74","M","N","OTH",1
"PN0071",16,4,"65-74","M","Y","DEM",3
"PN0071",16,4,"65-74","M","Y","OTH",1
"PN0071",16,4,"65-74","M","Y","REP",2
"PN0071",16,4,"65-74","U","Y","OTH",1
"PN0071",16,4,"65-74","U","Y","REP",1
"PN0071",16,4,"75-84","F","Y","OTH",1
"PN0071",16,4,"75-84","M","Y","DEM",3
"PN0071",16,4,"75-84","M","Y","REP",1
"PN0072",8,4,"18-34","F","Y","OTH",2
"PN0072",8,4,"18-34","F","Y","REP",2
"PN0072",8,4,"18-34","M","N","DEM",2
"PN0072",8,4,"18-34","M","N","OTH",2
"PN0072",8,4,"18-34","U","Y","REP",1
"PN0072",8,4,"35-44","F","Y","DEM",1
"PN0072",8,4,"35-44","F","Y","REP",1
"PN0072",8,4,"35-44","M","Y","DEM",1
"PN0072",8,4,"35-44","M","Y","OTH",1
"PN0072",8,4,"35-44","U","Y","OTH",1
"PN0072",8,4,"45-54","F","N","DEM",1
"PN0072",8,4,"45-54","F","N","OTH",3
"PN0072",8,4,"45-54","F","Y","DEM",1
"PN0072",8,4,"45-54","M","N","REP",1
"PN0072",8,4,"45-54","M","Y","DEM",1
"PN0072",8,4,"45-54","M","Y","OTH",3
"PN0072",8,4,"45-54","U","Y","DEM",1
"PN0072",8,4,"45-54","U","Y","REP",1
"PN0072",8,4,"55-64","F","N","DEM",1
"PN0072",8,4,"55-64","F","Y","REP",1
"PN0072",8,4,"55-64","M","N","OTH",1
"PN0072",8,4,"55-64","M","N","REP",1
"PN0072",8,4,"55-64","M","Y","DEM",1
"PN0072",8,4,"55-64","M","Y","REP",1
"PN0072",8,4,"55-64","U","N","OTH",1
"PN0072",8,4,"65-74","F","N","REP",1
"PN0072",8,4,"65-74","F","Y","DEM",2
"PN0072",8,4,"65-74","M","N","DEM",2
"PN0072",8,4,"65-74","M","Y","DEM",1
"PN0072",8,4,"65-74","M","Y","REP",1
"PN0072",8,4,"75-84","F","N","DEM",1
"PN0072",8,4,"75-84","F","Y","OTH",1
"PN0072",8,4,"75-84","M","Y","DEM",3
"PN0072",8,4,"Over 85","M","Y","DEM",1
"PN0073",11,1,"18-34","F","N","DEM",3
"PN0073",11,1,"18-34","F","N","OTH",10
"PN0073",11,1,"18-34","F","Y","DEM",6
"PN0073",11,1,"18-34","F","Y","OTH",6
"PN0073",11,1,"18-34","F","Y","REP",2
"PN0073",11,1,"18-34","M","N","DEM",2
"PN0073",11,1,"18-34","M","N","OTH",15
"PN0073",11,1,"18-34","M","N","REP",4
"PN0073",11,1,"18-34","M","Y","DEM",8
"PN0073",11,1,"18-34","M","Y","OTH",5
"PN0073",11,1,"18-34","M","Y","REP",6
"PN0073",11,1,"18-34","U","N","DEM",1
"PN0073",11,1,"18-34","U","N","OTH",1
"PN0073",11,1,"18-34","U","Y","DEM",1
"PN0073",11,1,"18-34","U","Y","OTH",1
"PN0073",11,1,"35-44","F","N","DEM",2
"PN0073",11,1,"35-44","F","N","OTH",3
"PN0073",11,1,"35-44","F","Y","DEM",4
"PN0073",11,1,"35-44","F","Y","OTH",5
"PN0073",11,1,"35-44","F","Y","REP",5
"PN0073",11,1,"35-44","M","N","DEM",4
"PN0073",11,1,"35-44","M","N","OTH",6
"PN0073",11,1,"35-44","M","N","REP",2
"PN0073",11,1,"35-44","M","Y","DEM",4
"PN0073",11,1,"35-44","M","Y","OTH",3
"PN0073",11,1,"35-44","M","Y","REP",2
"PN0073",11,1,"35-44","U","N","OTH",1
"PN0073",11,1,"35-44","U","Y","DEM",2
"PN0073",11,1,"35-44","U","Y","OTH",1
"PN0073",11,1,"45-54","F","N","DEM",5
"PN0073",11,1,"45-54","F","N","OTH",1
"PN0073",11,1,"45-54","F","N","REP",1
"PN0073",11,1,"45-54","F","Y","DEM",6
"PN0073",11,1,"45-54","F","Y","OTH",1
"PN0073",11,1,"45-54","F","Y","REP",1
"PN0073",11,1,"45-54","M","N","DEM",4
"PN0073",11,1,"45-54","M","N","OTH",5
"PN0073",11,1,"45-54","M","N","REP",2
"PN0073",11,1,"45-54","M","Y","DEM",6
"PN0073",11,1,"45-54","M","Y","LBT",1
"PN0073",11,1,"45-54","M","Y","OTH",2
"PN0073",11,1,"45-54","M","Y","REP",2
"PN0073",11,1,"45-54","U","N","OTH",1
"PN0073",11,1,"45-54","U","Y","OTH",1
"PN0073",11,1,"55-64","F","N","DEM",3
"PN0073",11,1,"55-64","F","N","OTH",4
"PN0073",11,1,"55-64","F","Y","DEM",5
"PN0073",11,1,"55-64","F","Y","REP",2
"PN0073",11,1,"55-64","M","N","DEM",1
"PN0073",11,1,"55-64","M","N","OTH",2
"PN0073",11,1,"55-64","M","N","REP",2
"PN0073",11,1,"55-64","M","Y","DEM",5
"PN0073",11,1,"55-64","M","Y","OTH",1
"PN0073",11,1,"55-64","M","Y","REP",3
"PN0073",11,1,"55-64","U","Y","DEM",1
"PN0073",11,1,"55-64","U","Y","OTH",1
"PN0073",11,1,"65-74","F","N","DEM",3
"PN0073",11,1,"65-74","F","N","OTH",1
"PN0073",11,1,"65-74","F","Y","DEM",1
"PN0073",11,1,"65-74","F","Y","OTH",1
"PN0073",11,1,"65-74","M","N","DEM",1
"PN0073",11,1,"65-74","M","N","REP",1
"PN0073",11,1,"65-74","M","Y","DEM",2
"PN0073",11,1,"65-74","M","Y","OTH",1
"PN0073",11,1,"65-74","M","Y","REP",1
"PN0073",11,1,"65-74","U","N","DEM",1
"PN0073",11,1,"65-74","U","Y","REP",1
"PN0073",11,1,"75-84","F","Y","DEM",1
"PN0073",11,1,"75-84","F","Y","OTH",1
"PN0073",11,1,"75-84","M","N","OTH",3
"PN0073",11,1,"75-84","M","Y","DEM",3
"PN0073",11,1,"75-84","U","Y","DEM",1
"PN0074",11,1,"18-34","F","N","DEM",3
"PN0074",11,1,"18-34","F","N","OTH",16
"PN0074",11,1,"18-34","F","N","REP",1
"PN0074",11,1,"18-34","F","Y","DEM",16
"PN0074",11,1,"18-34","F","Y","LBT",1
"PN0074",11,1,"18-34","F","Y","OTH",12
"PN0074",11,1,"18-34","F","Y","REP",1
"PN0074",11,1,"18-34","M","N","DEM",10
"PN0074",11,1,"18-34","M","N","OTH",14
"PN0074",11,1,"18-34","M","N","REP",7
"PN0074",11,1,"18-34","M","Y","DEM",9
"PN0074",11,1,"18-34","M","Y","LBT",1
"PN0074",11,1,"18-34","M","Y","OTH",15
"PN0074",11,1,"18-34","M","Y","REP",3
"PN0074",11,1,"18-34","U","N","OTH",3
"PN0074",11,1,"18-34","U","N","REP",1
"PN0074",11,1,"18-34","U","Y","DEM",1
"PN0074",11,1,"18-34","U","Y","OTH",3
"PN0074",11,1,"35-44","F","N","DEM",8
"PN0074",11,1,"35-44","F","N","OTH",10
"PN0074",11,1,"35-44","F","N","REP",2
"PN0074",11,1,"35-44","F","Y","DEM",10
"PN0074",11,1,"35-44","F","Y","OTH",10
"PN0074",11,1,"35-44","F","Y","REP",5
"PN0074",11,1,"35-44","M","N","DEM",9
"PN0074",11,1,"35-44","M","N","OTH",10
"PN0074",11,1,"35-44","M","N","REP",5
"PN0074",11,1,"35-44","M","Y","DEM",6
"PN0074",11,1,"35-44","M","Y","GRN",1
"PN0074",11,1,"35-44","M","Y","OTH",8
"PN0074",11,1,"35-44","M","Y","REP",10
"PN0074",11,1,"35-44","U","N","DEM",1
"PN0074",11,1,"35-44","U","N","OTH",2
"PN0074",11,1,"35-44","U","N","REP",1
"PN0074",11,1,"35-44","U","Y","DEM",1
"PN0074",11,1,"35-44","U","Y","REP",1
"PN0074",11,1,"45-54","F","N","DEM",4
"PN0074",11,1,"45-54","F","N","OTH",6
"PN0074",11,1,"45-54","F","Y","DEM",9
"PN0074",11,1,"45-54","F","Y","OTH",5
"PN0074",11,1,"45-54","M","N","DEM",3
"PN0074",11,1,"45-54","M","N","OTH",9
"PN0074",11,1,"45-54","M","N","REP",4
"PN0074",11,1,"45-54","M","Y","DEM",9
"PN0074",11,1,"45-54","M","Y","GRN",1
"PN0074",11,1,"45-54","M","Y","OTH",8
"PN0074",11,1,"45-54","M","Y","REP",1
"PN0074",11,1,"45-54","U","N","DEM",1
"PN0074",11,1,"45-54","U","N","OTH",2
"PN0074",11,1,"45-54","U","Y","DEM",2
"PN0074",11,1,"45-54","U","Y","LBT",1
"PN0074",11,1,"45-54","U","Y","OTH",3
"PN0074",11,1,"45-54","U","Y","REP",1
"PN0074",11,1,"55-64","F","N","DEM",3
"PN0074",11,1,"55-64","F","N","REP",4
"PN0074",11,1,"55-64","F","Y","DEM",4
"PN0074",11,1,"55-64","F","Y","OTH",4
"PN0074",11,1,"55-64","F","Y","REP",3
"PN0074",11,1,"55-64","M","N","DEM",2
"PN0074",11,1,"55-64","M","N","OTH",3
"PN0074",11,1,"55-64","M","N","REP",1
"PN0074",11,1,"55-64","M","Y","DEM",5
"PN0074",11,1,"55-64","M","Y","OTH",7
"PN0074",11,1,"55-64","U","N","DEM",1
"PN0074",11,1,"55-64","U","N","OTH",1
"PN0074",11,1,"55-64","U","Y","DEM",1
"PN0074",11,1,"65-74","F","N","DEM",1
"PN0074",11,1,"65-74","F","N","OTH",4
"PN0074",11,1,"65-74","F","N","REP",1
"PN0074",11,1,"65-74","F","Y","DEM",2
"PN0074",11,1,"65-74","F","Y","OTH",4
"PN0074",11,1,"65-74","M","N","OTH",2
"PN0074",11,1,"65-74","M","N","REP",1
"PN0074",11,1,"65-74","M","Y","DEM",6
"PN0074",11,1,"65-74","M","Y","OTH",8
"PN0074",11,1,"65-74","U","N","DEM",1
"PN0074",11,1,"65-74","U","Y","DEM",3
"PN0074",11,1,"65-74","U","Y","OTH",1
"PN0074",11,1,"65-74","U","Y","REP",1
"PN0074",11,1,"75-84","F","Y","DEM",2
"PN0074",11,1,"75-84","F","Y","OTH",1
"PN0074",11,1,"75-84","F","Y","REP",2
"PN0074",11,1,"75-84","M","Y","DEM",2
"PN0074",11,1,"75-84","M","Y","OTH",1
"PN0074",11,1,"75-84","M","Y","REP",3
"PN0074",11,1,"75-84","U","Y","OTH",1
"PN0074",11,1,"75-84","U","Y","REP",1
"PN0074",11,1,"Over 85","M","Y","DEM",1
"PN0075",8,4,"18-34","F","N","DEM",7
"PN0075",8,4,"18-34","F","N","LBT",2
"PN0075",8,4,"18-34","F","N","OTH",19
"PN0075",8,4,"18-34","F","N","REP",5
"PN0075",8,4,"18-34","F","Y","DEM",13
"PN0075",8,4,"18-34","F","Y","OTH",10
"PN0075",8,4,"18-34","F","Y","REP",11
"PN0075",8,4,"18-34","M","N","DEM",7
"PN0075",8,4,"18-34","M","N","OTH",19
"PN0075",8,4,"18-34","M","N","REP",8
"PN0075",8,4,"18-34","M","Y","DEM",14
"PN0075",8,4,"18-34","M","Y","OTH",16
"PN0075",8,4,"18-34","M","Y","REP",14
"PN0075",8,4,"18-34","U","N","DEM",1
"PN0075",8,4,"18-34","U","N","OTH",7
"PN0075",8,4,"18-34","U","N","REP",2
"PN0075",8,4,"18-34","U","Y","DEM",3
"PN0075",8,4,"18-34","U","Y","OTH",3
"PN0075",8,4,"18-34","U","Y","REP",1
"PN0075",8,4,"35-44","F","N","DEM",6
"PN0075",8,4,"35-44","F","N","OTH",7
"PN0075",8,4,"35-44","F","N","REP",1
"PN0075",8,4,"35-44","F","Y","DEM",5
"PN0075",8,4,"35-44","F","Y","OTH",8
"PN0075",8,4,"35-44","F","Y","REP",8
"PN0075",8,4,"35-44","M","N","DEM",3
"PN0075",8,4,"35-44","M","N","OTH",12
"PN0075",8,4,"35-44","M","N","REP",4
"PN0075",8,4,"35-44","M","Y","DEM",5
"PN0075",8,4,"35-44","M","Y","OTH",6
"PN0075",8,4,"35-44","M","Y","REP",8
"PN0075",8,4,"35-44","U","N","DEM",1
"PN0075",8,4,"35-44","U","N","REP",2
"PN0075",8,4,"45-54","F","N","DEM",2
"PN0075",8,4,"45-54","F","N","OTH",5
"PN0075",8,4,"45-54","F","N","REP",3
"PN0075",8,4,"45-54","F","Y","DEM",8
"PN0075",8,4,"45-54","F","Y","GRN",1
"PN0075",8,4,"45-54","F","Y","OTH",6
"PN0075",8,4,"45-54","F","Y","REP",4
"PN0075",8,4,"45-54","M","N","DEM",4
