,Precinct,Congressional District,Age,Gender,Early Vote,Party
3521,12,5,18-34,F,Y,OTH
3522,12,5,18-34,F,Y,OTH
3523,12,5,18-34,F,Y,OTH
3524,12,5,18-34,F,Y,OTH
3525,12,5,18-34,F,Y,OTH
3526,12,5,18-34,F,Y,OTH
3527,12,5,18-34,F,Y,OTH
3528,12,5,18-34,F,Y,OTH
3529,12,5,18-34,F,Y,OTH
3530,12,5,18-34,F,Y,OTH
3531,12,5,18-34,F,Y,OTH
3532,12,5,18-34,F,Y,OTH
3533,12,5,18-34,F,Y,OTH
3534,12,5,18-34,F,Y,OTH
3535,12,5,18-34,F,Y,OTH
3536,27,7,45-54,F,Y,DEM
3537,27,7,45-54,F,Y,DEM
3538,27,7,45-54,F,Y,DEM
3539,27,7,45-54,F,Y,DEM
3540,27,7,45-54,F,Y,DEM
3541,27,7,45-54,F,Y,DEM
3542,27,7,45-54,F,Y,DEM
3543,27,7,45-54,F,Y,DEM
3544,27,7,45-54,F,Y,DEM
3545,27,7,45-54,F,Y,DEM
3546,27,7,45-54,F,Y,DEM
3547,27,7,45-54,F,Y,DEM
3548,27,7,45-54,F,Y,DEM
3549,27,7,45-54,F,Y,DEM
3550,27,7,45-54,F,Y,DEM
3551,27,7,45-54,F,Y,DEM
3552,27,7,45-54,F,Y,DEM
3553,27,7,45-54,F,Y,DEM
3554,27,7,45-54,F,Y,DEM
3555,27,7,45-54,F,Y,DEM
3556,27,7,45-54,F,Y,DEM
3557,27,7,45-54,F,Y,DEM
3558,27,7,45-54,F,Y,DEM
3559,27,7,45-54,F,Y,DEM
3560,27,7,45-54,F,Y,DEM
3561,27,7,45-54,F,Y,DEM
3562,27,7,45-54,F,Y,DEM
3563,27,7,45-54,F,Y,DEM
3564,27,7,45-54,F,Y,DEM
3565,27,7,45-54,F,Y,DEM
3566,27,7,45-54,F,Y,DEM
3567,27,7,45-54,F,Y,DEM
3568,27,7,45-54,F,Y,DEM
3569,27,7,45-54,F,Y,DEM
3570,27,7,45-54,F,Y,DEM
3571,27,7,45-54,F,Y,DEM
3572,12,5,45-54,U,Y,OTH
3573,12,5,35-44,M,N,OTH
3574,12,5,35-44,M,N,OTH
3575,12,5,35-44,M,N,OTH
3576,12,5,35-44,M,N,OTH
3577,12,5,35-44,M,N,OTH
3578,9,2,55-64,M,N,OTH
3579,9,2,55-64,M,N,OTH
3580,9,2,55-64,M,N,OTH
3581,9,2,55-64,M,N,OTH
3582,2,3,18-34,F,Y,DEM
3583,2,3,18-34,F,Y,DEM
3584,2,3,18-34,F,Y,DEM
3585,2,3,18-34,F,Y,DEM
3586,2,3,18-34,F,Y,DEM
3587,2,3,18-34,F,Y,DEM
3588,2,3,18-34,F,Y,DEM
3589,2,3,18-34,F,Y,DEM
3590,2,3,18-34,F,Y,DEM
3591,2,3,18-34,F,Y,DEM
3592,2,3,18-34,F,Y,DEM
3593,2,3,18-34,F,Y,DEM
3594,2,3,18-34,F,Y,DEM
3595,2,3,18-34,F,Y,DEM
3596,2,3,18-34,F,Y,DEM
3597,2,3,18-34,F,Y,DEM
3598,2,3,18-34,F,Y,DEM
3599,2,3,18-34,F,Y,DEM
3600,2,3,18-34,F,Y,DEM
3601,2,3,18-34,F,Y,DEM
3602,2,3,18-34,F,Y,DEM
3603,2,3,18-34,F,Y,DEM
3604,2,3,18-34,F,Y,DEM
3605,2,3,18-34,F,Y,DEM
3606,2,3,18-34,F,Y,DEM
3607,2,3,18-34,F,Y,DEM
3608,2,3,18-34,F,Y,DEM
3609,2,3,18-34,F,Y,DEM
3610,2,3,18-34,F,Y,DEM
3611,2,3,18-34,F,Y,DEM
3612,2,3,18-34,F,Y,DEM
3613,2,3,18-34,F,Y,DEM
3614,2,3,18-34,F,Y,DEM
3615,2,3,18-34,F,Y,DEM
3616,2,3,18-34,F,Y,DEM
3617,2,3,18-34,F,Y,DEM
3618,2,3,18-34,F,Y,DEM
3619,2,3,18-34,F,Y,DEM
3620,2,3,18-34,F,Y,DEM
3621,2,3,18-34,F,Y,DEM
3622,2,3,18-34,F,Y,DEM
3623,2,3,18-34,F,Y,DEM
3624,2,3,18-34,F,Y,DEM
3625,2,3,18-34,F,Y,DEM
3626,2,3,18-34,F,Y,DEM
3627,2,3,18-34,F,Y,DEM
3628,2,3,18-34,F,Y,DEM
3629,2,3,18-34,F,Y,DEM
3630,2,3,18-34,F,Y,DEM
3631,2,3,18-34,F,Y,DEM
3632,2,3,18-34,F,Y,DEM
3633,2,3,18-34,F,Y,DEM
3634,2,3,18-34,F,Y,DEM
3635,2,3,18-34,F,Y,DEM
3636,2,3,18-34,F,Y,DEM
3637,2,3,18-34,F,Y,DEM
3638,2,3,18-34,F,Y,DEM
3639,2,3,18-34,F,Y,DEM
3640,2,3,18-34,F,Y,DEM
3641,2,3,18-34,F,Y,DEM
3642,2,3,18-34,F,Y,DEM
3643,2,3,18-34,F,Y,DEM
3644,2,3,18-34,F,Y,DEM
3645,2,3,18-34,F,Y,DEM
3646,2,3,18-34,F,Y,DEM
3647,2,3,18-34,F,Y,DEM
3648,2,3,18-34,F,Y,DEM
3649,2,3,18-34,F,Y,DEM
3650,2,3,18-34,F,Y,DEM
3651,2,3,18-34,F,Y,DEM
3652,2,3,18-34,F,Y,DEM
3653,2,3,18-34,F,Y,DEM
3654,2,3,18-34,F,Y,DEM
3655,2,3,18-34,F,Y,DEM
3656,2,3,18-34,F,Y,DEM
3657,2,3,18-34,F,Y,DEM
3658,2,3,18-34,F,Y,DEM
3659,2,3,18-34,F,Y,DEM
3660,2,3,18-34,F,Y,DEM
3661,2,3,18-34,F,Y,DEM
3662,2,3,18-34,F,Y,DEM
3663,2,3,18-34,F,Y,DEM
3664,2,3,18-34,F,Y,DEM
3665,2,3,18-34,F,Y,DEM
3666,2,3,18-34,F,Y,DEM
3667,2,3,18-34,F,Y,DEM
3668,2,3,18-34,F,Y,DEM
3669,2,3,18-34,F,Y,DEM
3670,2,3,18-34,F,Y,DEM
3671,2,3,18-34,F,Y,DEM
3672,2,3,18-34,F,Y,DEM
3673,2,3,18-34,F,Y,DEM
3674,2,3,18-34,F,Y,DEM
3675,2,3,18-34,F,Y,DEM
3676,2,3,18-34,F,Y,DEM
3677,2,3,18-34,F,Y,DEM
3678,2,3,18-34,F,Y,DEM
3679,2,3,18-34,F,Y,DEM
3680,2,3,18-34,F,Y,DEM
3681,2,3,18-34,F,Y,DEM
3682,2,3,18-34,F,Y,DEM
3683,29,7,55-64,M,Y,REP
3684,29,7,55-64,M,Y,REP
3685,29,7,55-64,M,Y,REP
3686,29,7,55-64,M,Y,REP
3687,29,7,65-74,M,Y,REP
3688,25,9,18-34,F,N,REP
3689,25,9,18-34,F,N,REP
3690,11,2,55-64,U,N,DEM
3691,11,2,55-64,U,N,DEM
3692,1,6,55-64,F,Y,REP
3693,9,2,75-84,F,N,DEM
3694,13,4,55-64,M,N,REP
3695,13,4,55-64,M,N,REP
3696,13,4,55-64,M,N,REP
3697,13,4,55-64,M,N,REP
3698,13,4,55-64,M,N,REP
3699,13,4,55-64,M,N,REP
3700,13,4,55-64,M,N,REP
3701,7,1,35-44,F,Y,DEM
3702,7,1,35-44,F,Y,DEM
3703,7,1,35-44,F,Y,DEM
3704,11,1,35-44,M,Y,REP
3705,11,1,35-44,M,Y,REP
3706,11,1,35-44,M,Y,REP
3707,11,1,35-44,M,Y,REP
3708,27,7,55-64,M,Y,OTH
3709,27,7,55-64,M,Y,OTH
3710,27,7,55-64,M,Y,OTH
3711,27,7,55-64,M,Y,OTH
3712,27,7,55-64,M,Y,OTH
3713,27,7,55-64,M,Y,OTH
3714,27,7,55-64,M,Y,OTH
3715,27,7,55-64,M,Y,OTH
3716,27,7,55-64,M,Y,OTH
3717,27,7,55-64,M,Y,OTH
3718,27,7,55-64,M,Y,OTH
3719,2,2,18-34,M,Y,REP
3720,2,2,18-34,M,Y,REP
3721,2,2,18-34,M,Y,REP
3722,2,2,18-34,M,Y,REP
3723,2,2,18-34,M,Y,REP
3724,2,2,18-34,M,Y,REP
3725,2,2,18-34,M,Y,REP
3726,2,2,18-34,M,Y,REP
3727,2,2,18-34,M,Y,REP
3728,2,2,18-34,M,Y,REP
3729,2,2,18-34,M,Y,REP
3730,2,2,18-34,M,Y,REP
3731,2,2,18-34,M,Y,REP
3732,2,2,18-34,M,Y,REP
3733,24,9,75-84,M,N,OTH
3734,18,9,18-34,M,N,OTH
3735,18,9,18-34,M,N,OTH
3736,18,9,35-44,F,Y,REP
3737,22,8,18-34,F,Y,DEM
3738,22,8,18-34,F,Y,DEM
3739,22,8,18-34,F,Y,DEM
3740,22,8,18-34,F,Y,DEM
3741,22,8,18-34,F,Y,DEM
3742,22,8,18-34,F,Y,DEM
3743,22,8,18-34,F,Y,DEM
3744,22,8,18-34,F,Y,DEM
3745,22,8,18-34,F,Y,DEM
3746,22,8,18-34,F,Y,DEM
3747,22,8,18-34,F,Y,DEM
3748,22,8,18-34,F,Y,DEM
3749,22,8,18-34,F,Y,DEM
3750,22,8,18-34,F,Y,DEM
3751,22,8,18-34,F,Y,DEM
3752,22,8,18-34,F,Y,DEM
3753,22,8,18-34,F,Y,DEM
3754,22,8,18-34,F,Y,DEM
3755,22,8,18-34,F,Y,DEM
3756,22,8,18-34,F,Y,DEM
3757,22,8,18-34,F,Y,DEM
3758,22,8,18-34,F,Y,DEM
3759,2,2,65-74,U,Y,DEM
3760,2,2,65-74,U,Y,DEM
3761,2,2,65-74,U,Y,DEM
3762,22,8,45-54,F,Y,DEM
3763,22,8,45-54,F,Y,DEM
3764,22,8,45-54,F,Y,DEM
3765,22,8,45-54,F,Y,DEM
3766,22,8,45-54,F,Y,DEM
3767,22,8,45-54,F,Y,DEM
3768,22,8,45-54,F,Y,DEM
3769,22,8,35-44,M,N,REP
3770,11,3,Over 85,F,Y,DEM
3771,10,2,18-34,M,Y,DEM
3772,10,2,18-34,M,Y,DEM
3773,10,2,18-34,M,Y,DEM
3774,10,2,18-34,M,Y,DEM
3775,10,2,18-34,M,Y,DEM
3776,10,2,18-34,M,Y,DEM
3777,10,2,18-34,F,Y,REP
3778,10,2,18-34,F,Y,REP
3779,10,2,18-34,F,Y,REP
3780,10,2,18-34,F,Y,REP
3781,2,3,18-34,M,N,OTH
3782,2,3,18-34,M,N,OTH
3783,2,3,18-34,M,N,OTH
3784,2,3,18-34,M,N,OTH
3785,2,3,18-34,M,N,OTH
3786,2,3,18-34,M,N,OTH
3787,2,3,18-34,M,N,OTH
3788,2,3,18-34,M,N,OTH
3789,2,3,18-34,M,N,OTH
3790,2,3,18-34,M,N,OTH
3791,2,3,18-34,M,N,OTH
3792,2,3,18-34,M,N,OTH
3793,2,3,18-34,M,N,OTH
3794,2,3,18-34,M,N,OTH
3795,2,3,18-34,M,N,OTH
3796,2,3,18-34,M,N,OTH
3797,2,3,18-34,M,N,OTH
3798,2,3,18-34,M,N,OTH
3799,2,3,18-34,M,N,OTH
3800,2,3,18-34,M,N,OTH
3801,2,3,18-34,M,N,OTH
3802,2,3,18-34,M,N,OTH
3803,2,3,18-34,M,N,OTH
3804,2,3,18-34,M,N,OTH
3805,2,3,18-34,M,N,OTH
3806,2,3,18-34,M,N,OTH
3807,2,3,18-34,M,N,OTH
3808,2,3,18-34,M,N,OTH
3809,2,3,18-34,M,N,OTH
3810,2,3,18-34,M,N,OTH
3811,2,3,18-34,M,N,OTH
3812,2,3,18-34,M,N,OTH
3813,2,3,18-34,M,N,OTH
3814,2,3,18-34,M,N,OTH
3815,2,3,18-34,M,N,OTH
3816,2,3,18-34,M,N,OTH
3817,2,3,18-34,M,N,OTH
3818,2,3,18-34,M,N,OTH
3819,2,3,18-34,M,N,OTH
3820,2,3,18-34,M,N,OTH
3821,2,3,18-34,M,N,OTH
3822,2,3,18-34,M,N,OTH
3823,2,3,18-34,M,N,OTH
3824,2,3,18-34,M,N,OTH
3825,2,3,18-34,M,N,OTH
3826,2,3,18-34,M,N,OTH
3827,2,3,18-34,M,N,OTH
3828,2,3,18-34,M,N,OTH
3829,2,3,18-34,M,N,OTH
3830,2,3,18-34,M,N,OTH
3831,2,3,18-34,M,N,OTH
3832,2,3,18-34,M,N,OTH
3833,2,3,18-34,M,N,OTH
3834,2,3,18-34,M,N,OTH
3835,2,3,18-34,M,N,OTH
3836,2,3,18-34,M,N,OTH
3837,2,3,18-34,M,N,OTH
3838,2,3,18-34,M,N,OTH
3839,2,3,18-34,M,N,OTH
3840,20,6,55-64,M,N,OTH
3841,20,6,55-64,M,N,OTH
3842,10,2,35-44,F,Y,REP
3843,21,8,35-44,F,Y,REP
3844,21,8,35-44,F,Y,REP
3845,21,8,35-44,F,Y,REP
3846,21,8,35-44,F,Y,REP
3847,21,8,35-44,F,Y,REP
3848,13,4,35-44,F,N,OTH
3849,13,4,35-44,F,N,OTH
3850,13,4,35-44,F,N,OTH
3851,13,4,35-44,F,N,OTH
3852,13,4,35-44,F,N,OTH
3853,13,4,35-44,F,N,OTH
3854,13,4,35-44,F,N,OTH
3855,13,4,35-44,F,N,OTH
3856,13,4,35-44,F,N,OTH
3857,13,4,35-44,F,N,OTH
3858,13,4,35-44,F,N,OTH
3859,17,5,35-44,M,Y,OTH
3860,17,5,35-44,M,Y,OTH
3861,17,5,35-44,M,Y,OTH
3862,17,5,35-44,M,Y,OTH
3863,17,5,35-44,M,Y,OTH
3864,17,5,35-44,M,Y,OTH
3865,17,5,35-44,M,Y,OTH
3866,17,5,35-44,M,Y,OTH
3867,17,5,35-44,M,Y,OTH
3868,17,5,35-44,M,Y,OTH
3869,21,8,35-44,U,N,OTH
3870,9,2,35-44,M,Y,DEM
3871,9,2,35-44,M,Y,DEM
3872,9,2,35-44,M,Y,DEM
3873,9,2,35-44,M,Y,DEM
3874,9,2,35-44,M,Y,DEM
3875,9,2,35-44,M,Y,DEM
3876,9,2,35-44,M,Y,DEM
3877,9,2,35-44,M,Y,DEM
3878,9,2,35-44,M,Y,DEM
3879,9,2,35-44,M,Y,DEM
3880,9,2,35-44,M,Y,DEM
3881,9,2,35-44,M,Y,DEM
3882,9,2,35-44,M,Y,DEM
3883,9,2,18-34,F,N,DEM
3884,9,2,18-34,F,N,DEM
3885,9,2,18-34,F,N,DEM
3886,27,7,75-84,U,Y,OTH
3887,8,1,45-54,F,Y,REP
3888,8,1,45-54,F,Y,REP
3889,8,1,45-54,F,Y,REP
3890,8,1,45-54,F,Y,REP
3891,8,1,45-54,F,Y,REP
3892,16,4,45-54,F,N,DEM
3893,16,4,45-54,F,N,DEM
3894,16,4,45-54,F,N,DEM
3895,3,3,35-44,M,Y,REP
3896,3,3,35-44,M,Y,REP
3897,25,5,45-54,F,N,DEM
3898,25,5,45-54,F,N,DEM
3899,1,8,75-84,M,Y,REP
3900,1,8,75-84,M,Y,REP
3901,1,8,75-84,M,Y,REP
3902,17,5,18-34,F,N,OTH
3903,17,5,18-34,F,N,OTH
3904,17,5,18-34,F,N,OTH
3905,17,5,18-34,F,N,OTH
3906,17,5,18-34,F,N,OTH
3907,17,5,18-34,F,N,OTH
3908,14,2,18-34,M,N,OTH
3909,14,2,18-34,M,N,OTH
3910,14,2,18-34,M,N,OTH
3911,14,2,18-34,M,N,OTH
3912,4,3,55-64,U,Y,DEM
3913,4,3,55-64,U,Y,DEM
3914,4,3,55-64,U,Y,DEM
3915,4,3,55-64,U,Y,DEM
3916,4,3,55-64,U,Y,DEM
3917,4,3,55-64,U,Y,DEM
3918,4,3,55-64,U,Y,DEM
3919,28,9,45-54,F,N,OTH
3920,28,9,45-54,F,N,OTH
3921,28,9,45-54,F,N,OTH
3922,28,9,45-54,F,N,OTH
3923,28,9,45-54,F,N,OTH
3924,28,9,45-54,F,N,OTH
3925,28,9,45-54,F,N,OTH
3926,28,9,45-54,F,N,OTH
3927,10,2,18-34,U,Y,REP
3928,25,9,65-74,F,Y,REP
3929,8,1,35-44,F,Y,REP
3930,29,7,65-74,F,N,DEM
3931,29,7,65-74,F,N,DEM
3932,29,7,65-74,F,N,DEM
3933,29,7,65-74,F,N,DEM
3934,29,7,65-74,F,N,DEM
3935,18,9,Over 85,F,Y,DEM
3936,4,3,75-84,M,Y,DEM
3937,4,3,75-84,M,Y,DEM
3938,4,3,75-84,M,Y,DEM
3939,4,3,75-84,M,Y,DEM
3940,4,3,75-84,M,Y,DEM
3941,4,3,75-84,M,Y,DEM
3942,4,3,75-84,M,Y,DEM
3943,4,3,75-84,M,Y,DEM
3944,29,3,75-84,F,Y,REP
3945,29,3,75-84,F,Y,REP
3946,5,4,55-64,U,N,OTH
3947,5,4,55-64,U,N,OTH
3948,5,4,55-64,U,N,OTH
3949,5,4,55-64,U,N,OTH
3950,5,4,55-64,U,N,OTH
3951,5,4,55-64,U,N,OTH
3952,5,4,55-64,U,N,OTH
3953,5,4,55-64,U,N,OTH
3954,5,4,55-64,U,N,OTH
3955,5,4,55-64,U,N,OTH
3956,5,4,55-64,U,N,OTH
3957,5,4,55-64,U,N,OTH
3958,5,4,55-64,U,N,OTH
3959,4,3,35-44,M,Y,OTH
3960,4,3,35-44,M,Y,OTH
3961,4,3,35-44,M,Y,OTH
3962,1,4,65-74,M,Y,DEM
3963,1,4,65-74,M,Y,DEM
3964,1,4,65-74,M,Y,DEM
3965,1,4,65-74,M,Y,DEM
3966,1,4,65-74,M,Y,DEM
3967,1,4,65-74,M,Y,DEM
3968,1,4,65-74,M,Y,DEM
3969,1,4,65-74,M,Y,DEM
3970,18,9,35-44,F,N,DEM
3971,18,9,35-44,F,N,DEM
3972,25,9,55-64,F,N,REP
3973,10,2,18-34,M,N,OTH
3974,10,2,18-34,M,N,OTH
3975,10,2,18-34,M,N,OTH
3976,10,2,18-34,M,N,OTH
3977,10,2,18-34,M,N,OTH
3978,10,2,18-34,M,N,OTH
3979,10,2,18-34,M,N,OTH
3980,10,2,18-34,M,N,OTH
3981,10,2,18-34,M,N,OTH
3982,10,2,18-34,M,N,OTH
3983,10,2,18-34,M,N,OTH
3984,10,2,18-34,M,N,OTH
3985,10,2,18-34,M,N,OTH
3986,10,2,18-34,M,N,OTH
3987,29,8,35-44,M,Y,OTH
3988,29,8,35-44,M,Y,OTH
3989,29,8,35-44,M,Y,OTH
3990,29,8,35-44,M,Y,OTH
3991,29,8,35-44,M,Y,OTH
3992,29,8,35-44,M,Y,OTH
3993,29,8,35-44,M,Y,OTH
3994,29,8,35-44,M,Y,OTH
3995,29,8,35-44,M,Y,OTH
3996,29,8,35-44,M,Y,OTH
3997,29,8,35-44,M,Y,OTH
3998,29,8,35-44,M,Y,OTH
3999,29,8,35-44,M,Y,OTH
4000,29,8,35-44,M,Y,OTH
4001,29,8,35-44,M,Y,OTH
4002,29,8,35-44,M,Y,OTH
4003,29,8,35-44,M,Y,OTH
4004,29,8,35-44,M,Y,OTH
4005,29,8,35-44,M,Y,OTH
4006,15,6,18-34,M,N,DEM
4007,15,6,18-34,M,N,DEM
4008,25,9,45-54,F,N,OTH
4009,25,9,45-54,F,N,OTH
4010,25,9,45-54,F,N,OTH
4011,25,9,45-54,F,N,OTH
4012,25,9,45-54,F,N,OTH
4013,25,9,45-54,F,N,OTH
4014,25,9,45-54,F,N,OTH
4015,25,9,45-54,F,N,OTH
4016,6,1,18-34,F,N,DEM
4017,12,5,35-44,F,Y,REP
4018,12,5,35-44,F,Y,REP
4019,12,5,35-44,F,Y,REP
4020,12,5,35-44,F,Y,REP
4021,12,5,35-44,F,Y,REP
4022,12,5,35-44,F,Y,REP
4023,12,5,35-44,F,Y,REP
4024,12,5,35-44,F,Y,REP
4025,12,5,35-44,F,Y,REP
4026,12,5,35-44,F,Y,REP
4027,12,5,35-44,F,Y,REP
4028,12,5,35-44,F,Y,REP
4029,12,5,35-44,F,Y,REP
4030,3,2,55-64,M,N,REP
4031,3,2,55-64,M,N,REP
4032,3,2,55-64,M,N,REP
4033,3,2,55-64,M,N,REP
4034,3,2,55-64,M,N,REP
4035,17,5,75-84,M,Y,REP
4036,28,9,75-84,M,N,DEM
4037,10,2,18-34,U,N,OTH
4038,26,9,45-54,M,Y,OTH
4039,26,9,45-54,M,Y,OTH
4040,26,9,45-54,M,Y,OTH
4041,26,9,45-54,M,Y,OTH
4042,14,2,45-54,F,Y,DEM
4043,14,2,45-54,F,Y,DEM
4044,14,2,45-54,F,Y,DEM
4045,21,8,18-34,F,Y,LBT
4046,27,7,45-54,F,Y,OTH
4047,27,7,45-54,F,Y,OTH
4048,27,7,45-54,F,Y,OTH
4049,27,7,45-54,F,Y,OTH
4050,27,7,45-54,F,Y,OTH
4051,27,7,45-54,F,Y,OTH
4052,15,6,35-44,M,Y,LBT
4053,7,1,35-44,M,N,DEM
4054,24,9,35-44,U,Y,OTH
4055,24,7,35-44,M,Y,OTH
4056,24,7,35-44,M,Y,OTH
4057,24,7,35-44,M,Y,OTH
4058,24,7,35-44,M,Y,OTH
4059,24,7,35-44,M,Y,OTH
4060,24,7,35-44,M,Y,OTH
4061,24,7,35-44,M,Y,OTH
4062,24,7,35-44,M,Y,OTH
4063,24,7,35-44,M,Y,OTH
4064,21,8,35-44,M,N,DEM
4065,21,8,35-44,M,N,DEM
4066,21,8,35-44,M,N,DEM
4067,21,8,35-44,M,N,DEM
4068,21,8,35-44,M,N,DEM
4069,21,8,35-44,M,N,DEM
4070,21,8,35-44,M,N,DEM
4071,21,8,35-44,M,N,DEM
4072,21,8,35-44,M,N,DEM
4073,21,8,35-44,M,N,DEM
4074,21,8,35-44,M,N,DEM
4075,2,2,45-54,M,N,DEM
4076,2,2,45-54,M,N,DEM
4077,2,2,45-54,M,N,DEM
4078,2,2,45-54,M,N,DEM
4079,2,2,45-54,M,N,DEM
4080,2,2,45-54,M,N,DEM
4081,2,2,45-54,M,N,DEM
4082,2,2,45-54,M,N,DEM
4083,2,2,45-54,M,N,DEM
4084,9,2,18-34,F,Y,REP
4085,9,2,18-34,F,Y,REP
4086,1,8,55-64,F,Y,DEM
4087,29,7,55-64,F,N,OTH
4088,29,7,55-64,F,N,OTH
4089,29,7,55-64,F,N,OTH
4090,3,3,35-44,F,N,DEM
4091,3,3,35-44,F,N,DEM
4092,3,3,35-44,F,N,DEM
4093,3,3,35-44,F,N,DEM
4094,3,3,35-44,F,N,DEM
4095,3,3,35-44,F,N,DEM
4096,3,3,35-44,F,N,DEM
4097,3,3,35-44,F,N,DEM
4098,3,3,35-44,F,N,DEM
4099,3,3,35-44,F,N,DEM
4100,3,3,35-44,F,N,DEM
4101,3,3,35-44,F,N,DEM
4102,3,3,35-44,F,N,DEM
4103,3,3,35-44,F,N,DEM
4104,9,2,55-64,F,N,DEM
4105,5,4,75-84,F,Y,REP
4106,5,4,75-84,F,Y,REP
4107,21,8,45-54,F,Y,OTH
4108,21,8,45-54,F,Y,OTH
4109,21,8,45-54,F,Y,OTH
4110,21,8,45-54,F,Y,OTH
4111,21,8,45-54,F,Y,OTH
4112,21,8,45-54,F,Y,OTH
4113,21,8,45-54,F,Y,OTH
4114,21,8,45-54,F,Y,OTH
4115,21,8,45-54,F,Y,OTH
4116,21,8,45-54,F,Y,OTH
4117,21,8,45-54,F,Y,OTH
4118,4,3,45-54,M,N,DEM
4119,4,3,45-54,M,N,DEM
4120,4,3,45-54,M,N,DEM
4121,4,3,45-54,M,N,DEM
4122,4,3,45-54,M,N,DEM
4123,4,3,45-54,M,N,DEM
4124,4,3,45-54,M,N,DEM
4125,4,3,45-54,F,N,OTH
4126,4,3,45-54,F,N,OTH
4127,4,3,45-54,F,N,OTH
4128,4,3,45-54,F,N,OTH
4129,25,5,55-64,F,Y,DEM
4130,25,5,55-64,F,Y,DEM
4131,25,5,55-64,F,Y,DEM
4132,25,5,55-64,F,Y,DEM
4133,25,5,55-64,F,Y,DEM
4134,25,5,55-64,F,Y,DEM
4135,25,5,55-64,F,Y,DEM
4136,25,5,55-64,F,Y,DEM
4137,25,5,55-64,F,Y,DEM
4138,25,5,55-64,F,Y,DEM
4139,25,5,55-64,F,Y,DEM
4140,25,5,55-64,F,Y,DEM
4141,25,5,55-64,F,Y,DEM
4142,25,5,55-64,F,Y,DEM
4143,25,5,55-64,F,Y,DEM
4144,27,7,18-34,F,Y,LBT
4145,27,7,18-34,F,Y,LBT
4146,14,1,55-64,M,N,DEM
4147,14,1,55-64,M,N,DEM
4148,14,1,55-64,M,N,DEM
4149,14,1,55-64,M,N,DEM
4150,14,1,55-64,M,N,DEM
4151,14,1,55-64,M,N,DEM
4152,14,2,45-54,M,N,OTH
4153,14,2,45-54,M,N,OTH
4154,14,2,45-54,M,N,OTH
4155,14,2,45-54,M,N,OTH
4156,14,2,45-54,M,N,OTH
4157,14,2,45-54,M,N,OTH
4158,24,9,18-34,U,Y,OTH
4159,24,9,18-34,U,Y,OTH
4160,24,9,18-34,U,Y,OTH
4161,24,9,18-34,U,Y,OTH
4162,24,9,18-34,U,Y,OTH
4163,24,9,18-34,U,Y,OTH
4164,12,5,65-74,M,Y,DEM
4165,12,5,65-74,M,Y,DEM
4166,12,5,65-74,M,Y,DEM
4167,12,5,65-74,M,Y,DEM
4168,12,5,65-74,M,Y,DEM
4169,12,5,65-74,M,Y,DEM
4170,10,2,35-44,F,N,DEM
4171,10,2,35-44,F,N,DEM
4172,10,2,35-44,F,N,DEM
4173,10,2,35-44,F,N,DEM
4174,10,2,35-44,F,N,DEM
4175,10,2,35-44,F,N,DEM
4176,10,2,35-44,F,N,DEM
4177,19,3,45-54,M,N,OTH
4178,19,3,45-54,M,N,OTH
4179,19,3,45-54,M,N,OTH
4180,19,3,45-54,M,N,OTH
4181,19,3,45-54,M,N,OTH
4182,19,3,45-54,M,N,OTH
4183,19,3,45-54,M,N,OTH
4184,19,3,45-54,M,N,OTH
4185,19,3,45-54,M,N,OTH
4186,19,3,45-54,M,N,OTH
4187,19,3,45-54,M,N,OTH
4188,19,3,45-54,M,N,OTH
4189,21,8,65-74,M,Y,REP
4190,21,8,65-74,M,Y,REP
4191,21,8,65-74,M,Y,REP
4192,21,8,65-74,M,Y,REP
4193,8,1,65-74,F,Y,DEM
4194,8,1,65-74,F,Y,DEM
4195,8,1,65-74,F,Y,DEM
4196,8,1,65-74,F,Y,DEM
4197,8,1,65-74,F,Y,DEM
4198,8,1,65-74,F,Y,DEM
4199,8,1,65-74,F,Y,DEM
4200,8,1,65-74,F,Y,DEM
4201,8,1,65-74,F,Y,DEM
4202,8,1,65-74,F,Y,DEM
4203,19,3,35-44,F,N,DEM
4204,19,3,35-44,F,N,DEM
4205,19,3,35-44,F,N,DEM
4206,19,3,35-44,F,N,DEM
4207,19,3,35-44,F,N,DEM
4208,19,3,35-44,F,N,DEM
4209,19,3,35-44,F,N,DEM
4210,19,3,35-44,F,N,DEM
4211,19,3,35-44,F,N,DEM
4212,19,3,35-44,F,N,DEM
4213,19,3,35-44,F,N,DEM
4214,19,3,35-44,F,N,DEM
4215,19,3,35-44,F,N,DEM
4216,19,3,35-44,F,N,DEM
4217,22,8,45-54,M,Y,REP
4218,11,1,18-34,M,Y,DEM
4219,11,1,18-34,M,Y,DEM
4220,11,1,18-34,M,Y,DEM
4221,11,1,18-34,M,Y,DEM
4222,24,9,65-74,U,Y,DEM
4223,2,2,75-84,M,Y,DEM
4224,2,2,75-84,M,Y,DEM
4225,2,2,75-84,M,Y,DEM
4226,2,2,75-84,M,Y,DEM
4227,2,2,75-84,M,Y,DEM
4228,23,6,18-34,F,N,REP
4229,23,6,18-34,F,N,REP
4230,2,2,65-74,F,N,DEM
4231,2,2,65-74,F,N,DEM
4232,20,6,35-44,F,Y,OTH
4233,20,6,35-44,F,Y,OTH
4234,20,6,35-44,F,Y,OTH
4235,20,6,35-44,F,Y,OTH
4236,20,6,35-44,F,Y,OTH
